original_title,popularity,genre,release_year,budget_adj,revenue_adj,production_company,novel_based
The Second Best Exotic Marigold Hotel,0.8324870000000001,Drama,2015,9199995.95200178,79099969.9160132,Other,N
The Second Best Exotic Marigold Hotel,0.8324870000000001,Comedy,2015,9199995.95200178,79099969.9160132,Other,N
Little Boy,0.829111,Comedy,2015,18399991.9040036,5906690.88105601,Other,N
Little Boy,0.829111,Drama,2015,18399991.9040036,5906690.88105601,Other,N
Little Boy,0.829111,War,2015,18399991.9040036,5906690.88105601,Other,N
Aloha,0.814206,Adventure,2015,34039985.0224066,24150007.7739966,Other,N
Aloha,0.814206,Comedy,2015,34039985.0224066,24150007.7739966,Other,N
Aloha,0.814206,Romance,2015,34039985.0224066,24150007.7739966,Other,N
Our Brand Is Crisis,0.795762,Drama,2015,25759988.665605,6442077.285486,Other,N
Our Brand Is Crisis,0.795762,Comedy,2015,25759988.665605,6442077.285486,Other,N
Freeheld,0.706023,Romance,2015,6439997.16640125,527467.967914094,Other,N
Freeheld,0.706023,Drama,2015,6439997.16640125,527467.967914094,Other,N
Love,0.699932,Drama,2015,2759998.78560053,639647.198555233,Other,N
Love,0.699932,Romance,2015,2759998.78560053,639647.198555233,Other,N
Truth,0.69957,Drama,2015,8831996.11392171,2338228.65117939,Other,N
Danny Collins,0.690479,Comedy,2015,9199995.95200178,9968887.45368952,Other,N
Danny Collins,0.690479,Drama,2015,9199995.95200178,9968887.45368952,Other,N
Danny Collins,0.690479,Music,2015,9199995.95200178,9968887.45368952,Other,N
Rock the Kasbah,0.6895789999999999,Comedy,2015,13799993.9280027,2779009.65723575,Other,N
Rock the Kasbah,0.6895789999999999,Music,2015,13799993.9280027,2779009.65723575,Other,N
Rock the Kasbah,0.6895789999999999,War,2015,13799993.9280027,2779009.65723575,Other,N
"Hello, My Name Is Doris",0.6737920000000001,Comedy,2015,919999.595200178,13289393.232667,Other,N
"Hello, My Name Is Doris",0.6737920000000001,Drama,2015,919999.595200178,13289393.232667,Other,N
"Hello, My Name Is Doris",0.6737920000000001,Romance,2015,919999.595200178,13289393.232667,Other,N
The Vatican Tapes,0.669351,Thriller,2015,11959994.7376023,1641981.23752826,Other,N
The Vatican Tapes,0.669351,Horror,2015,11959994.7376023,1641981.23752826,Other,N
99 Homes,0.661471,Drama,2015,7359996.76160142,1298972.2684522,Other,N
Hot Tub Time Machine 2,0.6611630000000001,Comedy,2015,12879994.3328025,11329473.9350315,Paramount,N
Manglehorn,0.654046,Drama,2015,3679998.38080071,131652.862072741,Other,N
A Walk in the Woods,0.602165,Drama,2015,7359996.76160142,33111785.4708144,Other,N
A Walk in the Woods,0.602165,Adventure,2015,7359996.76160142,33111785.4708144,Other,N
A Walk in the Woods,0.602165,Comedy,2015,7359996.76160142,33111785.4708144,Other,N
The Lazarus Effect,0.599655,Thriller,2015,3035998.66416059,58981843.8079887,Other,N
The Lazarus Effect,0.599655,Horror,2015,3035998.66416059,58981843.8079887,Other,N
Unfinished Business,0.577814,Comedy,2015,32199985.8320062,13276746.9182314,Other,N
Lost River,0.5707439999999999,Fantasy,2015,1839999.19040036,41796.5016095393,Other,N
Lost River,0.5707439999999999,Thriller,2015,1839999.19040036,41796.5016095393,Other,N
The Gallows,0.532205,Horror,2015,91999.9595200178,39251239.9294544,Other,N
The Gallows,0.532205,Thriller,2015,91999.9595200178,39251239.9294544,Other,N
By the Sea,0.524315,Drama,2015,9199995.95200178,3068131.49002214,Other,N
By the Sea,0.524315,Romance,2015,9199995.95200178,3068131.49002214,Other,N
Black or White,0.46209,Drama,2015,8279996.3568016,19845485.1479865,Other,N
I Saw the Light,0.4508720000000001,Drama,2015,11959994.7376023,1515044.29338051,Other,N
I Saw the Light,0.4508720000000001,Music,2015,11959994.7376023,1515044.29338051,Other,N
Jem and the Holograms,0.435582,Drama,2015,4599997.97600089,2146988.33532513,Universal,N
Jem and the Holograms,0.435582,Music,2015,4599997.97600089,2146988.33532513,Universal,N
Jem and the Holograms,0.435582,Adventure,2015,4599997.97600089,2146988.33532513,Universal,N
Jem and the Holograms,0.435582,Fantasy,2015,4599997.97600089,2146988.33532513,Universal,N
Beasts of No Nation,0.424813,Drama,2015,5519997.57120107,83514.8032534866,Other,Y
Beasts of No Nation,0.424813,War,2015,5519997.57120107,83514.8032534866,Other,Y
Demonic,0.414913,Thriller,2015,2759998.78560053,3116038.628943,Other,N
Demonic,0.414913,Horror,2015,2759998.78560053,3116038.628943,Other,N
The D Train,0.402236,Drama,2015,411721.898842365,709611.327771016,Other,N
The D Train,0.402236,Comedy,2015,411721.898842365,709611.327771016,Other,N
Strangerland,0.365901,Drama,2015,9199995.95200178,16074.2329273375,Other,N
Strangerland,0.365901,Thriller,2015,9199995.95200178,16074.2329273375,Other,N
Captive,0.336107,Crime,2015,1839999.19040036,2577386.22595006,Other,N
Captive,0.336107,Drama,2015,1839999.19040036,2577386.22595006,Other,N
Captive,0.336107,Thriller,2015,1839999.19040036,2577386.22595006,Other,N
90 Minutes in Heaven,0.29875100000000004,Drama,2015,4599997.97600089,4455281.11967631,Other,N
Grandma,0.259794,Drama,2015,551999.757120107,6520452.97100069,Other,N
Grandma,0.259794,Comedy,2015,551999.757120107,6520452.97100069,Other,N
War Room,0.7310220000000001,Drama,2015,2759998.78560053,62366880.1985727,Other,N
Stonewall,0.07610900000000001,Drama,2015,12419994.5352024,172660.004029598,Other,N
Interstellar,24.949134,Adventure,2014,151980023.377291,572690645.122961,Paramount,N
Interstellar,24.949134,Drama,2014,151980023.377291,572690645.122961,Paramount,N
Interstellar,24.949134,Science Fiction,2014,151980023.377291,572690645.122961,Paramount,N
Guardians of the Galaxy,14.311205,Action,2014,156585478.631148,712291130.169508,Other,N
Guardians of the Galaxy,14.311205,Science Fiction,2014,156585478.631148,712291130.169508,Other,N
Guardians of the Galaxy,14.311205,Adventure,2014,156585478.631148,712291130.169508,Other,N
Captain America: The Winter Soldier,12.971027,Action,2014,156585478.631148,658365092.859794,Other,N
Captain America: The Winter Soldier,12.971027,Adventure,2014,156585478.631148,658365092.859794,Other,N
Captain America: The Winter Soldier,12.971027,Science Fiction,2014,156585478.631148,658365092.859794,Other,N
John Wick,11.422751,Action,2014,18421821.0154292,72526614.4653665,Other,N
John Wick,11.422751,Thriller,2014,18421821.0154292,72526614.4653665,Other,N
The Hunger Games: Mockingjay - Part 1,10.739009,Science Fiction,2014,115136381.346432,692752790.215066,Other,N
The Hunger Games: Mockingjay - Part 1,10.739009,Adventure,2014,115136381.346432,692752790.215066,Other,N
The Hunger Games: Mockingjay - Part 1,10.739009,Thriller,2014,115136381.346432,692752790.215066,Other,N
The Hobbit: The Battle of the Five Armies,10.174599,Adventure,2014,230272762.692865,879752289.141534,Other,N
The Hobbit: The Battle of the Five Armies,10.174599,Fantasy,2014,230272762.692865,879752289.141534,Other,N
Big Hero 6,8.691294000000001,Adventure,2014,151980023.377291,600648487.706658,Other,N
Big Hero 6,8.691294000000001,Family,2014,151980023.377291,600648487.706658,Other,N
Big Hero 6,8.691294000000001,Animation,2014,151980023.377291,600648487.706658,Other,N
Big Hero 6,8.691294000000001,Action,2014,151980023.377291,600648487.706658,Other,N
Big Hero 6,8.691294000000001,Comedy,2014,151980023.377291,600648487.706658,Other,N
The Imitation Game,8.110711,History,2014,12895274.7108004,215126072.495392,Other,N
The Imitation Game,8.110711,Drama,2014,12895274.7108004,215126072.495392,Other,N
The Imitation Game,8.110711,Thriller,2014,12895274.7108004,215126072.495392,Other,N
The Imitation Game,8.110711,War,2014,12895274.7108004,215126072.495392,Other,N
The Maze Runner,7.137273,Action,2014,31317095.7262296,320834306.773059,Other,Y
The Maze Runner,7.137273,Mystery,2014,31317095.7262296,320834306.773059,Other,Y
The Maze Runner,7.137273,Science Fiction,2014,31317095.7262296,320834306.773059,Other,Y
The Maze Runner,7.137273,Thriller,2014,31317095.7262296,320834306.773059,Other,Y
Birdman,6.9071479999999985,Drama,2014,16579638.9138863,95070499.387935,Other,N
Birdman,6.9071479999999985,Comedy,2014,16579638.9138863,95070499.387935,Other,N
Gone Girl,6.438727,Mystery,2014,56186554.097059,340186892.137475,Other,Y
Gone Girl,6.438727,Thriller,2014,56186554.097059,340186892.137475,Other,Y
Gone Girl,6.438727,Drama,2014,56186554.097059,340186892.137475,Other,Y
Fury,6.415818,War,2014,62634191.4524593,195103577.60975,Other,N
Fury,6.415818,Drama,2014,62634191.4524593,195103577.60975,Other,N
Fury,6.415818,Action,2014,62634191.4524593,195103577.60975,Other,N
Night at the Museum: Secret of the Tomb,6.286692,Adventure,2014,116978563.447975,321851579.072443,Other,N
Night at the Museum: Secret of the Tomb,6.286692,Comedy,2014,116978563.447975,321851579.072443,Other,N
Night at the Museum: Secret of the Tomb,6.286692,Fantasy,2014,116978563.447975,321851579.072443,Other,N
Night at the Museum: Secret of the Tomb,6.286692,Family,2014,116978563.447975,321851579.072443,Other,N
Divergent,6.14502,Action,2014,78292739.3155741,265963102.013597,Other,Y
Divergent,6.14502,Science Fiction,2014,78292739.3155741,265963102.013597,Other,Y
Divergent,6.14502,Thriller,2014,78292739.3155741,265963102.013597,Other,Y
X-Men: Days of Future Past,6.052479,Action,2014,230272762.692865,687133923.875509,Other,N
X-Men: Days of Future Past,6.052479,Adventure,2014,230272762.692865,687133923.875509,Other,N
X-Men: Days of Future Past,6.052479,Fantasy,2014,230272762.692865,687133923.875509,Other,N
X-Men: Days of Future Past,6.052479,Science Fiction,2014,230272762.692865,687133923.875509,Other,N
Lucy,5.947136,Action,2014,36843642.0308584,426796807.3142,Universal,N
Lucy,5.947136,Science Fiction,2014,36843642.0308584,426796807.3142,Universal,N
Teenage Mutant Ninja Turtles,5.787396,Science Fiction,2014,115136381.346432,439544649.428141,Paramount,N
Teenage Mutant Ninja Turtles,5.787396,Action,2014,115136381.346432,439544649.428141,Paramount,N
Teenage Mutant Ninja Turtles,5.787396,Adventure,2014,115136381.346432,439544649.428141,Paramount,N
Teenage Mutant Ninja Turtles,5.787396,Fantasy,2014,115136381.346432,439544649.428141,Paramount,N
Teenage Mutant Ninja Turtles,5.787396,Comedy,2014,115136381.346432,439544649.428141,Paramount,N
Sex Tape,5.701683,Comedy,2014,36843642.0308584,116121496.515052,Other,N
Nightcrawler,5.522641,Crime,2014,7829273.93155741,35643660.2684612,Other,N
Nightcrawler,5.522641,Drama,2014,7829273.93155741,35643660.2684612,Other,N
Nightcrawler,5.522641,Thriller,2014,7829273.93155741,35643660.2684612,Other,N
Transformers: Age of Extinction,4.983782,Science Fiction,2014,193429120.662007,226127852.964393,Paramount,N
Transformers: Age of Extinction,4.983782,Action,2014,193429120.662007,226127852.964393,Paramount,N
Transformers: Age of Extinction,4.983782,Adventure,2014,193429120.662007,226127852.964393,Paramount,N
The Grand Budapest Hotel,4.93082,Comedy,2014,27632731.5231438,160822790.371651,Other,N
The Grand Budapest Hotel,4.93082,Drama,2014,27632731.5231438,160822790.371651,Other,N
Whiplash,4.780419,Drama,2014,3039600.46754582,12888912.7349128,Other,N
Whiplash,4.780419,Music,2014,3039600.46754582,12888912.7349128,Other,N
Dawn of the Planet of the Apes,4.452507,Science Fiction,2014,156585478.631148,652316682.156348,Other,N
Dawn of the Planet of the Apes,4.452507,Action,2014,156585478.631148,652316682.156348,Other,N
Dawn of the Planet of the Apes,4.452507,Drama,2014,156585478.631148,652316682.156348,Other,N
Dawn of the Planet of the Apes,4.452507,Thriller,2014,156585478.631148,652316682.156348,Other,N
The Equalizer,4.145209,Thriller,2014,50660007.7924303,177154121.56007,Other,N
The Equalizer,4.145209,Action,2014,50660007.7924303,177154121.56007,Other,N
The Equalizer,4.145209,Crime,2014,50660007.7924303,177154121.56007,Other,N
Horrible Bosses 2,4.105685,Comedy,2014,38685824.1324013,98230083.9390275,Other,N
The Amazing Spider-Man 2,4.101979,Action,2014,184218210.154292,650030010.988616,Other,N
The Amazing Spider-Man 2,4.101979,Adventure,2014,184218210.154292,650030010.988616,Other,N
The Amazing Spider-Man 2,4.101979,Fantasy,2014,184218210.154292,650030010.988616,Other,N
Edge of Tomorrow,3.990452,Action,2014,163954207.03732,341302234.843216,Other,N
Edge of Tomorrow,3.990452,Science Fiction,2014,163954207.03732,341302234.843216,Other,N
The Interview,3.989231,Action,2014,40528006.2339442,10413095.5199052,Other,N
The Interview,3.989231,Comedy,2014,40528006.2339442,10413095.5199052,Other,N
American Sniper,3.863074,War,2014,54160153.7853618,499514514.092233,Other,N
American Sniper,3.863074,Action,2014,54160153.7853618,499514514.092233,Other,N
Exodus: Gods and Kings,3.81374,Adventure,2014,128952747.108004,246881718.092715,Other,N
Exodus: Gods and Kings,3.81374,Drama,2014,128952747.108004,246881718.092715,Other,N
Exodus: Gods and Kings,3.81374,Action,2014,128952747.108004,246881718.092715,Other,N
Godzilla,3.689601,Action,2014,147374568.123434,487327232.333243,Other,N
Godzilla,3.689601,Science Fiction,2014,147374568.123434,487327232.333243,Other,N
Godzilla,3.689601,Thriller,2014,147374568.123434,487327232.333243,Other,N
Maleficent,3.5823150000000004,Fantasy,2014,165796389.138863,698565011.988,Other,N
Maleficent,3.5823150000000004,Adventure,2014,165796389.138863,698565011.988,Other,N
Maleficent,3.5823150000000004,Action,2014,165796389.138863,698565011.988,Other,N
Maleficent,3.5823150000000004,Family,2014,165796389.138863,698565011.988,Other,N
Maleficent,3.5823150000000004,Romance,2014,165796389.138863,698565011.988,Other,N
The November Man,3.573028,Crime,2014,13816365.7615719,29987149.8587507,Other,N
The November Man,3.573028,Action,2014,13816365.7615719,29987149.8587507,Other,N
The November Man,3.573028,Thriller,2014,13816365.7615719,29987149.8587507,Other,N
Ouija,3.489314,Horror,2014,4605455.2538573,94439261.8744756,Universal,N
How to Train Your Dragon 2,3.489106,Fantasy,2014,133558202.361862,561057788.331434,Other,N
How to Train Your Dragon 2,3.489106,Action,2014,133558202.361862,561057788.331434,Other,N
How to Train Your Dragon 2,3.489106,Adventure,2014,133558202.361862,561057788.331434,Other,N
How to Train Your Dragon 2,3.489106,Animation,2014,133558202.361862,561057788.331434,Other,N
How to Train Your Dragon 2,3.489106,Comedy,2014,133558202.361862,561057788.331434,Other,N
It Follows,3.3937410000000003,Thriller,2014,1842182.10154292,12434729.1854147,Other,N
It Follows,3.3937410000000003,Horror,2014,1842182.10154292,12434729.1854147,Other,N
The Expendables 3,3.34625,Action,2014,82898194.5694314,189903685.193185,Other,N
The Expendables 3,3.34625,Adventure,2014,82898194.5694314,189903685.193185,Other,N
The Expendables 3,3.34625,Thriller,2014,82898194.5694314,189903685.193185,Other,N
The Lego Movie,3.327799,Adventure,2014,55265463.0462876,432139714.774945,Other,N
The Lego Movie,3.327799,Fantasy,2014,55265463.0462876,432139714.774945,Other,N
The Lego Movie,3.327799,Animation,2014,55265463.0462876,432139714.774945,Other,N
The Lego Movie,3.327799,Comedy,2014,55265463.0462876,432139714.774945,Other,N
The Lego Movie,3.327799,Action,2014,55265463.0462876,432139714.774945,Other,N
Seventh Son,3.260581,Adventure,2014,87503649.8232887,105168898.623798,Other,N
Seventh Son,3.260581,Fantasy,2014,87503649.8232887,105168898.623798,Other,N
The Theory of Everything,3.170271,Drama,2014,13816365.7615719,111638022.270139,Other,N
The Theory of Everything,3.170271,Romance,2014,13816365.7615719,111638022.270139,Other,N
"Let's Be Cops",3.14993,Comedy,2014,15658547.8631148,125840630.063122,Other,N
Dracula Untold,3.028769,Horror,2014,64476373.5540022,198522018.221023,Universal,N
Dracula Untold,3.028769,Action,2014,64476373.5540022,198522018.221023,Universal,N
Dracula Untold,3.028769,Drama,2014,64476373.5540022,198522018.221023,Universal,N
Dracula Untold,3.028769,Fantasy,2014,64476373.5540022,198522018.221023,Universal,N
Dracula Untold,3.028769,War,2014,64476373.5540022,198522018.221023,Universal,N
Penguins of Madagascar,3.007018,Family,2014,121584018.701833,344075490.780339,Other,N
Penguins of Madagascar,3.007018,Animation,2014,121584018.701833,344075490.780339,Other,N
Penguins of Madagascar,3.007018,Adventure,2014,121584018.701833,344075490.780339,Other,N
Penguins of Madagascar,3.007018,Comedy,2014,121584018.701833,344075490.780339,Other,N
Into the Woods,2.996038,Fantasy,2014,46054552.538573,196102469.537216,Other,N
Into the Woods,2.996038,Comedy,2014,46054552.538573,196102469.537216,Other,N
Into the Woods,2.996038,Music,2014,46054552.538573,196102469.537216,Other,N
300: Rise of an Empire,2.979181,Action,2014,101320015.584861,310941963.895073,Other,N
300: Rise of an Empire,2.979181,War,2014,101320015.584861,310941963.895073,Other,N
The Giver,2.881991,Drama,2014,23027276.2692865,61695098.5981915,Other,N
The Giver,2.881991,Science Fiction,2014,23027276.2692865,61695098.5981915,Other,N
22 Jump Street,2.805019,Crime,2014,46054552.538573,173571884.24833,Other,N
22 Jump Street,2.805019,Comedy,2014,46054552.538573,173571884.24833,Other,N
22 Jump Street,2.805019,Action,2014,46054552.538573,173571884.24833,Other,N
A Walk Among the Tombstones,2.777996,Crime,2014,25790549.4216009,48985095.8257075,Other,Y
A Walk Among the Tombstones,2.777996,Drama,2014,25790549.4216009,48985095.8257075,Other,Y
A Walk Among the Tombstones,2.777996,Mystery,2014,25790549.4216009,48985095.8257075,Other,Y
A Walk Among the Tombstones,2.777996,Thriller,2014,25790549.4216009,48985095.8257075,Other,Y
Paddington,2.721864,Comedy,2014,50660007.7924303,238753457.084986,Other,Y
Cake,2.692691,Drama,2014,6447637.35540022,2174033.70640591,Other,N
Chef,2.67235,Comedy,2014,10132001.5584861,42340653.5509442,Other,N
The Purge: Anarchy,2.611251,Horror,2014,8289819.45694314,100198906.849141,Universal,N
The Purge: Anarchy,2.611251,Thriller,2014,8289819.45694314,100198906.849141,Universal,N
Left Behind,2.601775,Thriller,2014,14737456.8123434,18129765.1494148,Other,N
